stop_id,stop_name,fullName,stop_id,municipality,district_code,mainTrafficType,idosCategory,lat,lon,avgJtskX,avgJtskY,numStops
"Markvartice,Rakov","Markvartice,Rakov","Markvartice,Rakov","Markvartice,Rakov",Markvartice,JC,undefined,301003,50.4287949,15.2200346,-681368.25,-1012838.88,2
"Markvartice,Rakov,Čakan","Markvartice,Rakov,Čakan","Markvartice,Rakov,Čakan","Markvartice,Rakov,Čakan",Markvartice,JC,undefined,301003,50.4411278,15.2112732,-681813.25,-1011399.81,2
"Markvartice,Skuřina","Markvartice,Skuřina","Markvartice,Skuřina","Markvartice,Skuřina",Markvartice,JC,bus,301003,50.414547,15.1794853,-684426.563,-1014048.25,2
"Markvartice,Spařence","Markvartice,Spařence","Markvartice,Spařence","Markvartice,Spařence",Markvartice,JC,bus,301003,50.43249,15.17704,-684346.9,-1012046.25,2
Maršovice,Maršovice,Maršovice,Maršovice,Maršovice,BN,bus,301003,49.7142029,14.5652876,-738177.9,-1085544.25,2
"Maršovice,Dlouhá Lhota","Maršovice,Dlouhá Lhota","Maršovice,Dlouhá Lhota","Maršovice,Dlouhá Lhota",Maršovice,BN,bus,301003,49.7390671,14.5964041,-735583.7,-1083105.0,2
"Maršovice,Libeč","Maršovice,Libeč","Maršovice,Libeč","Maršovice,Libeč",Maršovice,BN,bus,301003,49.72587,14.5874987,-736416.7,-1084474.13,2
"Maršovice,Mstětice","Maršovice,Mstětice","Maršovice,Mstětice","Maršovice,Mstětice",Maršovice,BN,bus,301003,49.72769,14.5467625,-739299.6,-1083878.25,2
"Maršovice,Řehovice,Rozc.","Maršovice,Řehovice,Rozc.","Maršovice,Řehovice,Rozcestí","Maršovice,Řehovice,Rozc.",Maršovice,BN,bus,301003,49.7190323,14.5358391,-740209.75,-1084726.0,2
"Maršovice,Strnadice","Maršovice,Strnadice","Maršovice,Strnadice","Maršovice,Strnadice",Maršovice,BN,bus,301003,49.69968,14.55125,-739398.4,-1087008.63,2
"Maršovice,Vráce","Maršovice,Vráce","Maršovice,Vráce","Maršovice,Vráce",Maršovice,BN,bus,301003,49.7271957,14.5363922,-740047.9,-1083832.0,2
"Maršovice,Záhoří","Maršovice,Záhoří","Maršovice,Záhoří","Maršovice,Záhoří",Maršovice,BN,bus,301003,49.733902,14.54386,-739413.9,-1083165.63,2
"Maršovice,Zahrádka","Maršovice,Zahrádka","Maršovice,Zahrádka","Maršovice,Zahrádka",Maršovice,BN,bus,301003,49.73073,14.58897,-736239.063,-1083952.25,2
"Maršovice,Zaječí,Rozc.","Maršovice,Zaječí,Rozc.","Maršovice,Zaječí,Rozcestí","Maršovice,Zaječí,Rozc.",Maršovice,BN,bus,301003,49.7509842,14.5657158,-737597.5,-1081495.25,2
"Maršovice,Zderadice","Maršovice,Zderadice","Maršovice,Zderadice","Maršovice,Zderadice",Maršovice,BN,bus,301003,49.72916,14.56057,-738291.3,-1083850.25,1
"Maršovice,Zderadice,Rozc.","Maršovice,Zderadice,Rozc.","Maršovice,Zderadice,Rozcestí","Maršovice,Zderadice,Rozc.",Maršovice,BN,bus,301003,49.7247543,14.5521984,-738955.25,-1084254.63,2
"Martiněves,Charvatce","Martiněves,Charvatce","Martiněves,Charvatce","Martiněves,Charvatce",Martiněves,LT,bus,301003,50.3616943,14.1478729,-757916.7,-1010110.0,2
"Martiněves,Radešín","Martiněves,Radešín","Martiněves,Radešín","Martiněves,Radešín",Martiněves,LT,bus,301003,50.34101,14.14567,-758393.9,-1012365.81,2
"Martinice v Krk.,Kult.dům","Martinice v Krk.,Kult.dům","Martinice v Krk.,Kulturní dům","Martinice v Krk.,Kult.dům",Martinice v Krk.,SM,bus,301003,50.5796165,15.5306892,-657423.6,-998916.5,2
Masarykovo nádraží,Masarykovo nádraží,Masarykovo nádraží,Masarykovo nádraží,Praha,AB,tram,301003,50.08798,14.4325466,-742001.4,-1043066.5,2
Máslovice,Máslovice,Máslovice,Máslovice,Máslovice,PH,bus,301003,50.20885,14.379628199999999,-743912.563,-1029232.31,1
Masná,Masná,Masná,Masná,Praha,AB,bus,301003,50.08976,14.4225979,-742679.6,-1042773.13,1
Masojedy,Masojedy,Masojedy,Masojedy,Masojedy,KO,bus,301003,50.0261,14.7778168,-718422.6,-1053196.5,2
Maškův mlýn,Maškův mlýn,Maškův mlýn,Maškův mlýn,Praha,AB,bus,301003,49.99888,14.3185005,-751449.9,-1051764.5,2
Matějská,Matějská,Matějská,Matějská,Praha,AB,bus,301003,50.114975,14.3839474,-745035.6,-1039617.5,2
Mcely,Mcely,Mcely,Mcely,Mcely,NB,bus,301003,50.294342,15.0755672,-693459.6,-1026371.5,2
"Mcely,Háje","Mcely,Háje","Mcely,Háje","Mcely,Háje",Mcely,NB,bus,301003,50.3013763,15.0752115,-693384.938,-1025592.44,3
Mečeříž,Mečeříž,Mečeříž,Mečeříž,Mečeříž,MB,bus,301003,50.29006,14.73625,-717495.063,-1023703.13,1
Měděnecká,Měděnecká,Měděnecká,Měděnecká,Praha,AB,bus,301003,50.1496964,14.448679,-739924.4,-1036422.69,2
Medonosy,Medonosy,Medonosy,Medonosy,Medonosy,ME,bus,301003,50.4939461,14.4867916,-732039.5,-998855.5,2
"Medonosy,Chudolazy","Medonosy,Chudolazy","Medonosy,Chudolazy","Medonosy,Chudolazy",Medonosy,ME,bus,301003,50.4746857,14.4764786,-733054.938,-1000878.75,2
"Medonosy,Chudolazy,mlýn","Medonosy,Chudolazy,mlýn","Medonosy,Chudolazy,mlýn","Medonosy,Chudolazy,mlýn",Medonosy,ME,bus,301003,50.467144,14.4736595,-733367.0,-1001682.75,2
"Medonosy,Nové Osinalice","Medonosy,Nové Osinalice","Medonosy,Nové Osinalice","Medonosy,Nové Osinalice",Medonosy,ME,bus,301003,50.47816,14.5051861,-730983.7,-1000771.88,1
"Medonosy,Osinalice","Medonosy,Osinalice","Medonosy,Osinalice","Medonosy,Osinalice",Medonosy,ME,bus,301003,50.49485,14.5181007,-729824.8,-999056.4,1
"Medonosy,Osinaličky","Medonosy,Osinaličky","Medonosy,Osinaličky","Medonosy,Osinaličky",Medonosy,ME,bus,301003,50.48771,14.4850674,-732254.75,-999526.1,2
Měchenice (obec),Měchenice,Měchenice,Měchenice (obec),Měchenice,PZ,bus,301003,49.9082451,14.392519,-747571.6,-1062477.75,2
Měchenice (vlak),Měchenice,Měchenice,Měchenice (vlak),Měchenice,PZ,train,600003,49.91095,14.3838358,-748148.2,-1062094.25,1
"Měchenice,rozc.k žel.st.","Měchenice,rozc.k žel.st.","Měchenice,rozcestí k železniční stanici","Měchenice,rozc.k žel.st.",Měchenice,PZ,bus,301003,49.9108963,14.3855419,-748027.6,-1062116.75,2
"Měchenice,Samoobsluha","Měchenice,Samoobsluha","Měchenice,Samoobsluha","Měchenice,Samoobsluha",Měchenice,PZ,undefined,301003,49.90824,14.3893394,-747797.938,-1062447.0,2
"Měchenice,Žel.st. (nádr.)","Měchenice,Žel.st.","Měchenice,Železniční stanice","Měchenice,Žel.st. (nádr.)",Měchenice,PZ,undefined,301003,49.91102,14.38427,-748116.3,-1062091.25,2
Měchenická,Měchenická,Měchenická,Měchenická,Praha,AB,bus,301003,50.0501175,14.4885349,-738602.4,-1047782.81,2
Měcholupy,Měcholupy,Měcholupy,Měcholupy,Měcholupy,LN,train,600003,50.2668076,13.53234,-802818.2,-1014239.94,1
"Měcholupy,škola","Měcholupy,škola","Měcholupy,škola","Měcholupy,škola",Měcholupy,LN,bus,301003,50.2702332,13.5387611,-802309.1,-1013931.0,2
"Měcholupy,Velká Černoc","Měcholupy,Velká Černoc","Měcholupy,Velká Černoc","Měcholupy,Velká Černoc",Měcholupy,LN,bus,301003,50.2022438,13.5857906,-800107.9,-1021905.5,2
"Měcholupy,Želeč","Měcholupy,Želeč","Měcholupy,Želeč","Měcholupy,Želeč",Měcholupy,LN,bus,301003,50.2381821,13.5579891,-801480.25,-1017659.38,1
"Měcholupy,Želeč,rozc.","Měcholupy,Želeč,rozc.","Měcholupy,Želeč,rozcestí","Měcholupy,Želeč,rozc.",Měcholupy,LN,bus,301003,50.2577744,13.5544271,-801409.4,-1015466.44,2
Mělnická Vrutice,Mělnická Vrutice,Mělnická Vrutice,Mělnická Vrutice,Velký Borek,ME,train,600003,50.3443527,14.5465879,-730076.0,-1015916.06,1
Mělnické Vtelno,Mělnické Vtelno,Mělnické Vtelno,Mělnické Vtelno,Mělnické Vtelno,ME,bus,301003,50.3525772,14.69466,-719509.75,-1016418.5,2
"Mělnické Vtelno,Radouň","Mělnické Vtelno,Radouň","Mělnické Vtelno,Radouň","Mělnické Vtelno,Radouň",Mělnické Vtelno,ME,bus,301003,50.34819,14.6772041,-720805.9,-1016736.88,2
"Mělnické Vtelno,Vysoká Libeň","Mělnické Vtelno,Vysoká Libeň","Mělnické Vtelno,Vysoká Libeň","Mělnické Vtelno,Vysoká Libeň",Mělnické Vtelno,ME,bus,301003,50.3458939,14.6681309,-721479.9,-1016904.31,2
Mělník,Mělník,Mělník,Mělník,Mělník,ME,train,600003,50.35303,14.4923935,-733767.438,-1014438.88,1
"Mělník,aut.nádr.","Mělník,aut.nádr.","Mělník,autobusové nádraží","Mělník,aut.nádr.",Mělník,ME,bus,301003,50.35049,14.4888344,-734056.7,-1014684.81,10
"Mělník,Blata","Mělník,Blata","Mělník,Blata","Mělník,Blata",Mělník,ME,bus,301003,50.3501434,14.494668,-733650.5,-1014779.25,3
"Mělník,cukrovar","Mělník,cukrovar","Mělník,cukrovar","Mělník,cukrovar",Mělník,ME,bus,301003,50.3401337,14.491889,-733997.25,-1015855.25,2
"Mělník,Českolipská","Mělník,Českolipská","Mělník,Českolipská","Mělník,Českolipská",Mělník,ME,bus,301003,50.3857841,14.46315,-735334.75,-1010547.63,2
"Mělník,Dobrovského","Mělník,Dobrovského","Mělník,Dobrovského","Mělník,Dobrovského",Mělník,ME,bus,301003,50.359005,14.4869652,-734060.25,-1013728.5,2
"Mělník,Fibichova","Mělník,Fibichova","Mělník,Fibichova","Mělník,Fibichova",Mělník,ME,bus,301003,50.35054,14.478792200000001,-734764.063,-1014582.38,2
"Mělník,Chloumecká","Mělník,Chloumecká","Mělník,Chloumecká","Mělník,Chloumecká",Mělník,ME,bus,301003,50.3720741,14.4987116,-733035.4,-1012401.13,2
"Mělník,Chloumek","Mělník,Chloumek","Mělník,Chloumek","Mělník,Chloumek",Mělník,ME,bus,301003,50.374176,14.50159,-732801.0,-1012197.5,2
"Mělník,kamenný šraňk","Mělník,kamenný šraňk","Mělník,kamenný šraňk","Mělník,kamenný šraňk",Mělník,ME,bus,301003,50.3800125,14.4651747,-735279.25,-1011203.0,2
"Mělník,Kokořínská","Mělník,Kokořínská","Mělník,Kokořínská","Mělník,Kokořínská",Mělník,ME,bus,301003,50.3725548,14.51275,-732038.75,-1012483.38,2
"Mělník,Lesní","Mělník,Lesní","Mělník,Lesní","Mělník,Lesní",Mělník,ME,bus,301003,50.3736343,14.5064545,-732466.25,-1012303.81,2
"Mělník,Loděnická","Mělník,Loděnická","Mělník,Loděnická","Mělník,Loděnická",Mělník,ME,bus,301003,50.37034,14.4656324,-735393.0,-1012273.75,2
"Mělník,Malý Borek","Mělník,Malý Borek","Mělník,Malý Borek","Mělník,Malý Borek",Mělník,ME,bus,301003,50.3462944,14.50931,-732676.0,-1015344.38,2
"Mělník,Mladoboleslavská","Mělník,Mladoboleslavská","Mělník,Mladoboleslavská","Mělník,Mladoboleslavská",Mělník,ME,bus,301003,50.3409,14.5072193,-732904.5,-1015918.81,1
"Mělník,Mlazice","Mělník,Mlazice","Mělník,Mlazice","Mělník,Mlazice",Mělník,ME,bus,301003,50.37436,14.4667625,-735252.75,-1011841.63,2
"Mělník,MŠ Chloumek","Mělník,MŠ Chloumek","Mělník,MŠ Chloumek","Mělník,MŠ Chloumek",Mělník,ME,bus,301003,50.36906,14.50965,-732309.75,-1012838.75,1
"Mělník,Na Brabčově","Mělník,Na Brabčově","Mělník,Na Brabčově","Mělník,Na Brabčově",Mělník,ME,bus,301003,50.3375664,14.5005,-733428.6,-1016221.5,2
"Mělník,nám.Karla IV.","Mělník,nám.Karla IV.","Mělník,náměstí Karla čtvrtého","Mělník,nám.Karla IV.",Mělník,ME,bus,301003,50.3512077,14.47672,-734900.063,-1014488.75,1
"Mělník,Neuberk","Mělník,Neuberk","Mělník,Neuberk","Mělník,Neuberk",Mělník,ME,bus,301003,50.3569031,14.49505,-733521.9,-1014037.81,2
"Mělník,Pivovar","Mělník,Pivovar","Mělník,Pivovar","Mělník,Pivovar",Mělník,ME,bus,301003,50.3535,14.4821644,-734481.6,-1014288.69,2
"Mělník,Podolí","Mělník,Podolí","Mělník,Podolí","Mělník,Podolí",Mělník,ME,bus,301003,50.35804,14.4737854,-735003.9,-1013707.38,2
"Mělník,Poliklinika","Mělník,Poliklinika","Mělník,Poliklinika","Mělník,Poliklinika",Mělník,ME,bus,301003,50.3469772,14.4837952,-734464.938,-1015023.13,2
"Mělník,Pšovka","Mělník,Pšovka","Mělník,Pšovka","Mělník,Pšovka",Mělník,ME,bus,301003,50.36254,14.4684105,-735314.9,-1013159.63,2
"Mělník,Rousovice","Mělník,Rousovice","Mělník,Rousovice","Mělník,Rousovice",Mělník,ME,bus,301003,50.34315,14.50096,-733312.1,-1015610.63,3
"Mělník,Rožkovo údolí","Mělník,Rožkovo údolí","Mělník,Rožkovo údolí","Mělník,Rožkovo údolí",Mělník,ME,bus,301003,50.38197,14.47905,-734272.0,-1011121.38,1
"Mělník,Rybáře","Mělník,Rybáře","Mělník,Rybáře","Mělník,Rybáře",Mělník,ME,bus,301003,50.3530045,14.4699745,-735348.563,-1014225.88,2
"Mělník,samoty","Mělník,samoty","Mělník,samoty","Mělník,samoty",Mělník,ME,bus,301003,50.36376,14.49136,-733678.75,-1013246.25,2
"Mělník,silo","Mělník,silo","Mělník,silo","Mělník,silo",Mělník,ME,bus,301003,50.35346,14.4975281,-733399.0,-1014441.44,2
"Mělník,Slovany","Mělník,Slovany","Mělník,Slovany","Mělník,Slovany",Mělník,ME,bus,301003,50.3422623,14.4942894,-733796.0,-1015644.5,2
"Mělník,Strážnická","Mělník,Strážnická","Mělník,Strážnická","Mělník,Strážnická",Mělník,ME,bus,301003,50.379,14.4741344,-734663.1,-1011401.13,1
"Mělník,Tyršova","Mělník,Tyršova","Mělník,Tyršova","Mělník,Tyršova",Mělník,ME,bus,301003,50.35373,14.474310000000001,-735032.0,-1014187.75,1
"Mělník,U Hřiště","Mělník,U Hřiště","Mělník,U Hřiště","Mělník,U Hřiště",Mělník,ME,bus,301003,50.3440247,14.4870358,-734280.9,-1015380.13,2
"Mělník,U Nováků","Mělník,U Nováků","Mělník,U Nováků","Mělník,U Nováků",Mělník,ME,bus,301003,50.3323975,14.49734,-733729.25,-1016760.75,2
"Mělník,Vehlovice","Mělník,Vehlovice","Mělník,Vehlovice","Mělník,Vehlovice",Mělník,ME,bus,301003,50.3922119,14.46298,-735249.75,-1009837.94,2
"Mělník,Zádušní","Mělník,Zádušní","Mělník,Zádušní","Mělník,Zádušní",Mělník,ME,bus,301003,50.3578339,14.47141,-735174.5,-1013707.38,2
Mělník-Mlazice,Mělník-Mlazice,Mělník-Mlazice,Mělník-Mlazice,Mělník,ME,train,600003,50.37517,14.4677925,-735167.8,-1011761.75,1
Měňany,Měňany,Měňany,Měňany,Měňany,BE,bus,301003,49.90719,14.11499,-767329.4,-1059832.13,2
"Měňany,odb.Koda","Měňany,odb.Koda","Měňany,odbočka Koda","Měňany,odb.Koda",Měňany,BE,bus,301003,49.9241829,14.1054945,-767739.1,-1057865.25,2
"Měňany,Tobolka","Měňany,Tobolka","Měňany,Tobolka","Měňany,Tobolka",Měňany,BE,bus,301003,49.92303,14.0967979,-768375.4,-1057904.25,2
Městec Králové,Městec Králové,Městec Králové,Městec Králové,Městec Králové,NB,train,600003,50.21059,15.3003206,-678734.7,-1037635.06,1
"Městec Králové,kult.dům","Městec Králové,kult.dům","Městec Králové,kulturní dům","Městec Králové,kult.dům",Městec Králové,NB,bus,301003,50.20619,15.293273899999999,-679294.9,-1038058.25,2
"Městec Králové,nám.","Městec Králové,nám.","Městec Králové,náměstí","Městec Králové,nám.",Městec Králové,NB,bus,301003,50.207428,15.2980986,-678935.938,-1037964.63,4
"Městec Králové,nem.","Městec Králové,nem.","Městec Králové,nemocnice","Městec Králové,nem.",Městec Králové,NB,bus,301003,50.2049637,15.2894411,-679583.4,-1038159.31,2
"Městec Králové,Nový (v otočce)","Městec Králové,Nový","Městec Králové,Nový","Městec Králové,Nový (v otočce)",Městec Králové,NB,bus,301003,50.21589,15.3373346,-676040.063,-1037379.31,1
"Městec Králové,prům.zóna","Městec Králové,prům.zóna","Městec Králové,průmyslová zóna","Městec Králové,prům.zóna",Městec Králové,NB,bus,301003,50.1959572,15.29962,-678987.25,-1039243.81,2
"Městec Králové,Stará pošta","Městec Králové,Stará pošta","Městec Králové,Stará pošta","Městec Králové,Stará pošta",Městec Králové,NB,bus,301003,50.2054749,15.2937965,-679267.75,-1038141.25,2
"Městec Králové,u přejezdu","Městec Králové,u přejezdu","Městec Králové,u přejezdu","Městec Králové,u přejezdu",Městec Králové,NB,undefined,301003,50.2090378,15.3100014,-678070.7,-1037892.75,2
"Městec Králové,Vinice","Městec Králové,Vinice","Městec Králové,Vinice","Městec Králové,Vinice",Městec Králové,NB,bus,301003,50.2249031,15.2885609,-679368.9,-1035950.75,2
"Městec Králové,Vinická","Městec Králové,Vinická","Městec Králové,Vinická","Městec Králové,Vinická",Městec Králové,NB,bus,301003,50.2103653,15.2908144,-679411.0,-1037575.0,2
Městečko,Městečko,Městečko,Městečko,Městečko,RA,bus,301003,50.0508728,13.8631191,-782940.4,-1041447.88,2
Městečko u Benešova,Městečko u Benešova,Městečko u Benešova,Městečko u Benešova,Chotýšany,BN,train,600003,49.7308121,14.805479,-720768.0,-1086014.13,1
Městečko u Křivoklátu,Městečko u Křivoklátu,Městečko u Křivoklátu,Městečko u Křivoklátu,Městečko,RA,train,600003,50.050224299999996,13.8571978,-783370.5,-1041458.5,1
"Městečko,Pařeziny","Městečko,Pařeziny","Městečko,Pařeziny","Městečko,Pařeziny",Městečko,RA,bus,301003,50.08493,13.87844,-781311.0,-1037856.75,2
"Městečko,Požáry","Městečko,Požáry","Městečko,Požáry","Městečko,Požáry",Městečko,RA,bus,301003,50.0709038,13.8957176,-780310.9,-1039578.25,2
Městský archiv Chodovec,Městský archiv Chodovec,Městský archiv Chodovec,Městský archiv Chodovec,Praha,AB,bus,301003,50.0410767,14.4952536,-738261.7,-1048844.13,1
Měšice,Měšice,Měšice,Měšice,Měšice,PH,bus,301003,50.1971359,14.5195084,-734196.7,-1031880.88,2
Měšice u Prahy,Měšice u Prahy,Měšice u Prahy,Měšice u Prahy,Měšice,PH,train,600003,50.20453,14.513588,-734504.4,-1031008.75,1
"Měšice,Agropodnik","Měšice,Agropodnik","Měšice,Agropodnik","Měšice,Agropodnik",Měšice,PH,bus,301003,50.2079659,14.521492,-733893.8,-1030706.44,2
"Měšice,Na Rejdišti","Měšice,Na Rejdišti","Měšice,Na Rejdišti","Měšice,Na Rejdišti",Měšice,PH,bus,301003,50.20375,14.5211754,-733979.5,-1031168.0,2
Metodějova,Metodějova,Metodějova,Metodějova,Praha,AB,bus,301003,50.02616,14.5211353,-736648.9,-1050738.5,2
Mezi Hřbitovy,Mezi Hřbitovy,Mezi Hřbitovy,Mezi Hřbitovy,Praha,AB,tram,301003,50.0816574,14.4717417,-739318.0,-1044144.25,1
Mezno,Mezno,Mezno,Mezno,Mezno,BN,train,600003,49.5366936,14.6542568,-734450.2,-1105968.25,1
"Mezno,hl.silnice","Mezno,hl.silnice","Mezno,hl.silnice","Mezno,hl.silnice",Mezno,BN,bus,301003,49.5366974,14.6598892,-734046.063,-1106022.0,3
"Mezno,Lažany","Mezno,Lažany","Mezno,Lažany","Mezno,Lažany",Mezno,BN,bus,301003,49.54481,14.6634674,-733669.25,-1105162.0,2
"Mezno,Mitrovice","Mezno,Mitrovice","Mezno,Mitrovice","Mezno,Mitrovice",Mezno,BN,bus,301003,49.5370064,14.6709728,-733246.4,-1106094.63,2
"Mezno,žel.st.","Mezno,žel.st.","Mezno,železniční stanice","Mezno,žel.st.",Mezno,BN,bus,301003,49.53673,14.6548929,-734403.938,-1105970.0,1
Mezouň,Mezouň,Mezouň,Mezouň,Mezouň,BE,bus,301003,50.00439,14.214262,-758765.6,-1050123.13,2
Michelangelova,Michelangelova,Michelangelova,Michelangelova,Praha,AB,bus,301003,50.0702248,14.509613,-736804.5,-1045771.0,2
Michelská,Michelská,Michelská,Michelská,Praha,AB,tram,301003,50.054718,14.4533558,-741028.8,-1046933.94,4
Michnovka,Michnovka,Michnovka,Michnovka,Praha,AB,bus,301003,50.039444,14.3971844,-745245.75,-1048068.38,2
Mikulova,Mikulova,Mikulova,Mikulova,Praha,AB,bus,301003,50.0319443,14.51469,-737019.5,-1050038.5,2
Milčice,Milčice,Milčice,Milčice,Milčice,NB,bus,301003,50.10656,14.992569,-702014.063,-1046325.38,2
"Milčice,křiž.","Milčice,křiž.","Milčice,křižovatka","Milčice,křiž.",Milčice,NB,bus,301003,50.1044426,14.992506,-702048.9,-1046558.63,2
Milešov,Milešov,Milešov,Milešov,Milešov,PB,bus,301003,49.5891647,14.22103,-764702.9,-1095921.75,2
"Milešov,Hřebeny","Milešov,Hřebeny","Milešov,Hřebeny","Milešov,Hřebeny",Milešov,PB,bus,301003,49.5963821,14.2025394,-765914.938,-1094941.0,4
"Milešov,Klenovice","Milešov,Klenovice","Milešov,Klenovice","Milešov,Klenovice",Milešov,PB,bus,301003,49.5816,14.2016716,-766206.0,-1096560.25,2
"Milešov,Přední Chlum","Milešov,Přední Chlum","Milešov,Přední Chlum","Milešov,Přední Chlum",Milešov,PB,bus,301003,49.6004066,14.1932926,-766514.5,-1094404.5,2
"Milešov,Přední Chlum,Popelíky","Milešov,Přední Chlum,Popelíky","Milešov,Přední Chlum,Popelíky","Milešov,Přední Chlum,Popelíky",Milešov,PB,bus,301003,49.60312,14.1887169,-766800.063,-1094060.25,2
"Milešov,rozc.","Milešov,rozc.","Milešov,rozcestí","Milešov,rozc.",Milešov,PB,bus,301003,49.5887833,14.2266541,-764306.1,-1096020.0,2
"Miletín,nám.","Miletín,nám.","Miletín,náměstí","Miletín,nám.",Miletín,JC,bus,301003,50.40409,15.6821918,-649106.25,-1019596.19,2
Milevská,Milevská,Milevská,Milevská,Praha,AB,bus,301003,50.0486145,14.4302711,-742758.938,-1047381.5,1
"Milevsko,aut.st.","Milevsko,aut.st.","Milevsko,autobusové stanoviště","Milevsko,aut.st.",Milevsko,PI,bus,301003,49.44928,14.3607635,-756830.063,-1112726.13,2
"Milevsko,Dmýštice","Milevsko,Dmýštice","Milevsko,Dmýštice","Milevsko,Dmýštice",Milevsko,PI,bus,301003,49.48796,14.3229351,-758954.9,-1108088.75,2
"Milevsko,Něžovice,Jenišovice","Milevsko,Něžovice,Jenišovice","Milevsko,Něžovice,Jenišovice","Milevsko,Něžovice,Jenišovice",Milevsko,PI,bus,301003,49.4754639,14.3304377,-758607.6,-1109539.63,2
"Milevsko,Něžovice,Spálená","Milevsko,Něžovice,Spálená","Milevsko,Něžovice,Spálená","Milevsko,Něžovice,Spálená",Milevsko,PI,bus,301003,49.4724159,14.3447189,-757629.063,-1110018.0,2
"Milevsko,Petrovická","Milevsko,Petrovická","Milevsko,Petrovická","Milevsko,Petrovická",Milevsko,PI,bus,301003,49.4566269,14.3628788,-756566.2,-1111938.0,1
"Milevsko,poliklinika","Milevsko,poliklinika","Milevsko,poliklinika","Milevsko,poliklinika",Milevsko,PI,bus,301003,49.45291,14.3617506,-756703.9,-1112335.88,1
"Milevsko,škola I","Milevsko,škola I","Milevsko,škola I","Milevsko,škola I",Milevsko,PI,bus,301003,49.4529037,14.35994,-756834.0,-1112318.63,1
Miličín,Miličín,Miličín,Miličín,Miličín,BN,undefined,301003,49.5724678,14.6591129,-733572.0,-1102072.0,3
